segment_id,day_avg,hour_0_avg,hour_1_avg,hour_2_avg,hour_3_avg,hour_4_avg,hour_5_avg,hour_6_avg,hour_7_avg,hour_8_avg,hour_9_avg,hour_10_avg,hour_11_avg,hour_12_avg,hour_13_avg,hour_14_avg,hour_15_avg,hour_16_avg,hour_17_avg,hour_18_avg,hour_19_avg,hour_20_avg,hour_21_avg,hour_22_avg,hour_23_avg
240182894345,44,124,,,,,,,,,27,,,,31,,40,,,,,,,,
128043982601,47,54,47,49,,,47,49,46,48,51,45,54,48,49,48,49,49,47,47,45,38,45,43,44
218842275593,38,85,,45,,51,,57,49,45,34,35,33,41,40,38,25,19,49,33,33,30,51,54,57
213507120905,33,37,29,43,44,49,33,29,32,29,31,33,31,34,45,31,34,28,34,33,42,20,25,39,38
208171966217,38,42,43,48,46,49,42,40,35,36,35,28,30,37,37,33,32,40,33,39,37,34,38,46,47
314002391776,69,66,69,53,,63,,76,72,61,71,71,68,72,73,77,71,72,77,71,67,60,68,66,70
197501656841,23,39,,,36,35,51,38,33,29,34,41,34,35,33,38,40,35,8,27,36,44,33,40,45
192166502153,54,56,54,62,55,58,57,55,57,58,53,53,51,54,51,56,54,54,56,52,53,49,53,53,54
186831347465,44,55,44,58,44,54,48,38,52,49,48,39,39,46,40,42,45,41,41,41,45,36,35,49,44
176161038089,20,24,24,23,25,27,,,41,17,16,21,17,18,14,21,13,17,16,21,16,24,22,31,18
138814955273,27,,,,,,,22,19,20,,17,14,25,14,63,24,61,20,18,15,,12,29,
133479800585,31,28,,,,,,,,,,22,26,32,33,36,40,30,40,,,29,,28,
122809491209,60,37,76,,,,,44,48,56,101,62,49,52,34,77,41,64,48,62,60,49,38,47,55
117474336521,32,28,,,,,,,,39,24,14,,19,74,,,23,32,20,,21,,21,21
106804027145,26,16,31,25,,,,26,22,20,34,30,65,25,27,29,28,17,30,20,49,21,27,20,18
101468872457,32,33,35,42,31,49,31,35,41,37,30,31,28,31,34,34,32,26,27,27,33,32,29,28,35
322760098528,50,49,44,60,74,88,54,40,40,46,51,55,48,74,54,50,43,47,47,47,53,41,56,42,51
90798563081,24,,,,,,,,,,,,,,,,,,,,,,24,,
312089789152,67,72,84,82,87,67,67,67,73,67,66,62,69,65,67,67,68,67,66,64,61,64,61,72,71
306754634464,38,36,54,32,,,35,40,46,35,28,55,43,35,43,31,46,39,38,36,36,39,26,35,35
301419479776,47,54,53,51,46,48,54,45,54,52,41,46,49,45,47,38,43,47,45,48,48,42,42,42,52
296084325088,20,17,11,14,32,15,20,84,14,20,20,18,23,15,29,55,22,13,,21,3,21,18,13,9
191428304649,43,45,51,41,,,39,36,40,41,48,41,40,41,46,49,41,39,42,44,44,37,40,45,39
285414015712,73,73,72,75,,75,84,66,79,79,76,74,71,67,77,74,80,73,68,67,69,73,78,66,73
274743706336,53,59,57,43,57,60,57,57,60,56,55,52,49,52,56,51,48,54,54,50,48,50,53,56,50
42782170889,27,,,,,,,,,,27,,,,,,,,,,,,,,
264073396960,68,73,70,74,73,74,75,73,67,72,70,70,73,68,70,68,68,69,66,54,63,65,67,70,70
102508806880,67,65,66,60,,,69,74,66,71,68,71,76,63,59,69,60,67,72,65,68,60,74,65,
26776706825,32,33,43,34,19,32,31,32,37,31,34,38,27,34,26,29,41,29,33,30,33,28,28,29,35
248067932896,79,72,48,62,65,66,45,96,65,80,76,66,65,80,83,83,83,66,62,70,60,206,75,76,66
242732778208,64,65,75,64,58,65,59,75,58,72,71,70,81,58,61,59,63,59,55,72,64,62,63,61,63
146699993824,68,65,74,63,74,62,76,63,61,65,72,65,77,71,78,70,60,63,67,74,63,68,62,62,77
136029684448,47,50,67,53,76,56,49,47,42,42,49,55,39,42,42,43,49,39,47,44,40,40,42,58,46
130694529760,35,29,28,34,45,50,47,24,21,38,28,28,62,29,36,39,44,30,36,26,39,48,37,27,39
117373673225,24,,,,,21,,,23,37,16,,,18,15,,31,,,,22,,,26,
98683601632,91,87,85,122,92,89,98,95,95,90,97,91,89,95,96,92,92,90,87,91,91,89,88,88,89
97173652192,69,73,69,74,76,72,70,72,71,69,71,69,69,68,68,70,68,70,75,71,68,66,67,68,67
82678137568,75,84,78,79,,,76,80,87,84,79,80,77,75,82,77,81,71,52,45,45,79,75,86,79
77342982880,58,150,,,,,,,,,,,80,,87,45,55,38,37,34,23,32,74,59,
66672673504,76,67,96,107,79,74,88,69,73,75,71,73,81,73,81,84,78,77,73,70,69,78,74,86,83
77678780169,16,22,25,,,,,,,20,15,17,18,14,13,14,16,13,14,16,16,17,19,13,21
297996927712,29,27,,,,27,,28,29,33,27,46,17,27,42,29,35,23,21,30,28,33,,21,
106703363849,59,40,55,67,45,60,45,95,34,50,47,42,52,25,51,35,39,49,81,32,13,385,34,48,42
135191076617,25,,,,,,,,,,,,,25,,,,,,,,,,,
103180148489,21,30,,,,,,,,17,17,25,24,26,9,18,14,28,16,17,17,28,,25,24
120863081184,140,,,,,,,,,,,,,,,,118,162,,,,,,,
80933307104,65,78,72,81,72,63,70,76,65,67,65,64,67,60,66,61,65,68,60,58,58,60,62,61,68
238807162633,34,37,28,19,,,135,26,,26,32,34,40,42,31,52,41,24,30,19,20,19,18,42,24
149887664864,40,35,42,39,,39,,,48,41,43,48,40,39,37,44,39,47,38,41,38,43,40,39,38
44157902601,26,30,38,,,,,,25,31,27,31,25,29,28,19,26,24,31,,24,27,17,27,
61673316105,21,,,,,,,,43,24,14,23,21,15,24,16,22,20,18,18,,20,21,23,21
75833033440,91,,,,,,,,,102,,88,100,,,,,84,,,,,82,,
245987811081,53,55,38,52,71,50,69,72,46,55,56,53,55,46,47,62,56,44,52,41,50,54,58,54,58
240652656393,33,40,41,,,,41,31,36,31,37,39,35,40,37,25,37,43,27,31,28,31,32,22,32
229982347017,26,25,26,29,48,39,14,18,25,27,24,27,33,25,22,24,28,30,26,24,45,20,24,25,27
