segment_id,day_avg,hour_0_avg,hour_1_avg,hour_2_avg,hour_3_avg,hour_4_avg,hour_5_avg,hour_6_avg,hour_7_avg,hour_8_avg,hour_9_avg,hour_10_avg,hour_11_avg,hour_12_avg,hour_13_avg,hour_14_avg,hour_15_avg,hour_16_avg,hour_17_avg,hour_18_avg,hour_19_avg,hour_20_avg,hour_21_avg,hour_22_avg,hour_23_avg
256523649760,76,83,79,94,98,,76,84,72,71,75,79,72,82,76,82,76,81,74,76,68,67,74,80,75
245853340384,35,13,,,,,41,27,33,43,34,13,,55,38,,42,53,,10,,27,,,40
240518185696,68,82,82,78,64,97,83,68,36,59,72,68,59,66,64,69,64,68,68,67,64,61,72,68,73
235183031008,36,42,44,48,,,35,40,50,,44,36,31,33,30,41,35,38,41,31,30,46,31,30,36
149820556000,23,23,,,,,,,,,,,,,,,21,,,,,,30,,
139150246624,85,,,,,,,,,,,,,,,,,,85,,,,,,
128479937248,55,51,53,54,44,,,53,114,47,49,57,60,61,48,48,53,52,48,59,42,65,51,60,51
123144782560,32,40,,,,,,,,29,,,,,,,,,,,27,,,34,29
117809627872,67,66,97,77,,,73,93,63,65,68,68,59,72,74,69,89,57,45,47,61,71,67,52,62
112474473184,41,79,,,,,,,45,40,42,54,30,48,42,29,56,53,37,39,58,41,41,,
107139318496,69,77,81,76,84,73,95,84,75,75,76,77,75,67,73,68,61,52,38,33,43,72,67,65,71
101804163808,107,,,,,,,,,,158,107,,102,,,,,74,102,75,,,110,111
96469009120,59,83,63,44,,,,,,34,102,87,35,49,,61,54,44,57,46,44,36,48,44,62
85798699744,65,,52,,,,,,95,,,62,,,49,,67,,62,,,,,,
80463545056,71,86,,,,,,,,,76,,73,76,73,75,,67,66,69,68,65,68,73,69
62411260640,69,53,,,,,,,,,57,67,78,80,,84,98,82,71,54,63,53,,70,63
64458080992,71,78,86,79,79,79,80,73,,79,82,69,71,74,79,80,72,68,63,30,,64,65,67,71
42916388617,24,,,,,,,,,,,,,,,,,24,,,,,,,
297594274528,25,,,,,,,,,41,,28,,,,,,,,,,18,,,18
106300710665,38,,,,,,,,,32,,,,,,,,,,,,,44,,
235049066249,73,120,77,62,,,,,,56,69,69,86,67,46,70,,107,56,47,83,107,,,71
64324116233,31,38,,53,,,,,,,33,,,20,,20,,25,25,23,64,,28,23,37
326618858208,43,,,,57,,,,44,,,,,,,,49,,41,,,,19,,
318599348960,21,26,25,28,27,29,31,25,25,22,18,23,15,8,20,19,14,21,13,9,20,19,20,20,20
105193161440,49,,,,,,,,56,53,42,46,,,51,48,42,,,51,,54,48,,
238404509449,33,37,21,46,,40,30,,56,,46,28,17,19,29,48,31,23,43,,,43,,24,46
286923965152,36,41,39,47,35,,39,,50,47,36,43,36,35,32,24,31,33,36,27,28,31,37,55,39
95630401289,34,,,,,,,,,,37,54,,,,,33,27,,11,,,,,
330142073568,49,,,,,,,110,,39,39,,60,,,,32,,,,,,,16,
281588810464,53,,,,,,,,53,51,69,59,62,57,47,52,54,49,52,45,52,39,49,46,87
21575769865,32,,,,,,,,,,,,,21,38,,37,28,,,,31,,,
326350422752,71,,,,,,,,,,73,,81,,,,60,,,,,,,,
276253655776,72,68,,,,64,,70,67,83,76,67,77,76,65,85,67,73,73,69,67,65,72,78,72
278334030560,35,41,,23,,33,,49,38,,27,34,52,29,36,34,41,30,35,44,41,26,37,27,34
41037340425,20,,,,,,,,,,,19,23,,,,,,,19,,,,,
235652793056,45,44,43,44,,81,45,38,45,66,40,41,47,54,,43,41,46,38,38,45,34,45,36,39
50600353545,24,,,,,,,,,,,24,,,,,,,,,,,,,
270918501088,30,,,,,,,19,32,,37,22,35,29,27,29,,44,31,,,20,25,,45
148344413961,40,,,,,,,,,28,,31,57,36,,,,,,,25,,,,
265583346400,75,188,,,,,,,,,,,60,65,76,,55,65,61,,62,,,58,59
246088474377,20,,,,,,,,,,,20,,,,,,,,,,,,,
260248191712,85,77,81,,,,,84,80,85,104,76,86,89,118,85,86,86,87,12,79,,84,84,82
322961425120,45,,,,,,,,,36,234,35,21,25,,32,19,23,,11,43,14,21,,10
34594889481,56,,,,,,,,,46,,,51,,74,,,,53,,,,55,57,
254913037024,47,,,,,,,,40,42,24,52,46,47,48,47,49,35,47,43,,50,57,81,
34058018569,29,59,,,,,30,40,23,46,35,19,17,19,,14,30,26,26,31,18,14,31,,26
63619473161,21,,,,,,,,,,,,,,,,,,,,,,,21,
249577882336,52,35,64,59,58,59,52,64,51,45,60,56,49,52,51,53,59,58,51,49,51,47,48,52,50
58284318473,26,25,,,,,,,,26,,31,,29,,12,32,26,,,24,24,24,,
180221124361,37,60,20,,,,,,44,,39,44,,32,26,30,,31,,36,49,33,38,33,
174885969673,30,33,,,,,,,,29,35,20,33,28,,,,,36,24,,,,,
244242727648,44,81,,,,,,,,,67,39,,57,33,,,34,32,27,41,37,30,52,
305479566048,69,,,67,79,64,76,63,64,65,71,60,92,67,71,,71,,68,78,57,68,69,,
68182875913,37,,,,,,,,,35,,20,37,27,,,,30,,30,38,55,,50,45
273468637920,44,48,34,55,51,,,,,,62,112,29,38,66,39,26,50,,46,16,29,22,40,36
268133483232,68,67,57,66,52,65,57,65,55,70,58,70,74,69,71,70,63,75,75,72,67,58,72,71,59
30836793097,48,58,,,,,,,,51,68,32,48,61,44,37,,33,38,30,,57,,,54
230787400416,57,68,64,,,,,,,59,76,67,53,67,66,64,53,58,52,40,44,45,53,52,61
307627049696,45,,59,53,,,,,30,48,47,43,78,36,43,35,34,34,38,41,21,,63,47,43
134754616032,41,,44,,,,,,,46,50,25,41,,37,38,20,21,35,42,,,,83,45
47614009097,33,,,,,,,,,,,,,,33,,,,,,,,,,32
233572418272,44,,,,,,,,,,,49,77,63,38,,38,35,,20,,39,,,
214077546249,44,42,44,,,,,55,,44,,36,41,40,47,,,74,39,43,,38,31,40,
262597001952,37,,,,,,,,60,39,37,,26,,41,,,,,,,37,,,
296889631456,49,48,54,,,,58,34,68,37,50,42,30,53,56,,36,67,90,24,37,25,43,,51
94388887305,15,,,,,,,14,,17,9,,,,,,,,12,8,,16,28,11,27
51707649801,26,,,,,,,,,,,24,,,,,,,,,28,,,,
140022914825,26,,,,,,,,,,,23,,32,,,26,,,,,,,,
135257932512,57,,,,,,,,55,54,,,66,36,62,,55,68,,54,,61,55,,60
257261847264,27,36,,,,,,,,,30,59,17,29,,,26,,14,,,19,,,15
237766975241,22,,,,,,,,,,,,,,,,,22,,,,,,,
251926692576,35,,38,,,,,,,,,,,,,,,,,,,28,,,
60633128713,44,,,,,,,,,,,,,,34,52,45,,,,,,,,
315311014624,69,71,,,,,69,,81,69,72,80,72,72,67,75,70,71,61,32,65,68,69,70,69
227096665865,56,,,,,,,,,,,39,77,,,,,,52,,,,,,
321954792160,30,34,32,,,,,,32,25,34,36,36,32,24,28,30,26,23,,26,32,33,,34
275616121568,69,69,79,84,69,80,82,68,64,67,78,75,59,65,69,75,65,71,66,72,64,72,72,64,63
295279018720,59,66,,,,,,22,,52,64,99,61,,,,50,60,,,71,,,48,
289943864032,40,33,31,55,23,,60,31,40,34,53,24,52,47,42,38,39,38,50,32,35,36,44,34,38
279273554656,51,57,,,,,,55,,54,59,,59,,74,43,48,48,47,41,,52,48,47,
273938399968,66,61,86,66,72,,72,71,71,65,68,71,72,62,76,73,68,52,59,58,64,55,62,64,72
268603245280,42,42,44,,,,,,42,53,41,43,48,40,37,48,35,43,36,38,41,,43,33,41
257932935904,65,78,75,79,78,68,67,65,61,61,64,66,61,64,69,71,56,69,63,64,65,67,63,64,69
49962819337,81,65,,,,,,48,,38,47,40,47,26,,38,39,41,101,46,,44,400,52,59
