segment_id,day_avg,hour_0_avg,hour_1_avg,hour_2_avg,hour_3_avg,hour_4_avg,hour_5_avg,hour_6_avg,hour_7_avg,hour_8_avg,hour_9_avg,hour_10_avg,hour_11_avg,hour_12_avg,hour_13_avg,hour_14_avg,hour_15_avg,hour_16_avg,hour_17_avg,hour_18_avg,hour_19_avg,hour_20_avg,hour_21_avg,hour_22_avg,hour_23_avg
206158700297,67,81,44,50,,,,,,,72,38,79,73,80,102,76,51,67,43,54,75,38,88,36
195488390921,39,,,,,,,,,,26,45,53,31,,,40,,39,51,,,,,
184818081545,45,37,43,42,,,,,49,53,51,47,44,42,48,44,50,46,43,45,41,41,43,41,45
174147772169,39,,,,,,,,,,48,,,,36,,54,38,,29,,46,,,
142136844041,61,52,,,,,,,,51,42,52,114,,,,,43,69,,51,,42,80,
136801689353,50,,,,,,,,,,,,,,,50,,,,,,,,,
120796225289,68,,,,,,,,,,,,,100,,,,52,,,,,,,
110125915913,36,39,30,31,37,,,39,30,35,37,36,40,37,35,34,41,32,39,37,34,51,38,32,36
104790761225,109,,,,,,,,,,,,,109,,,,,,,,,,,
315411677920,79,63,99,,,78,,,,82,,,78,74,80,86,103,78,75,72,78,75,75,80,74
226392022793,38,,,,,,,,,,,,27,37,,34,59,35,,,,,,,
304741368544,42,53,48,18,35,56,,42,75,25,40,27,49,58,35,46,38,39,33,45,31,42,38,58,29
72779833097,19,,,,,,,,,,,,,,,,,,,,19,,,,
294071059168,66,66,56,69,70,,,69,63,69,65,65,68,65,61,65,63,71,65,71,65,67,63,69,72
288735904480,57,56,50,57,,53,,,60,,48,,58,55,45,61,59,51,61,53,55,64,59,47,69
283400749792,55,113,,38,,52,,,,61,52,44,60,,51,69,48,31,52,,,49,,73,55
240551740128,60,58,91,64,63,72,75,77,82,56,77,68,55,54,56,61,59,57,48,55,54,49,61,62,58
46104059657,28,,,,,,,,,21,,34,21,30,,44,,,24,,,28,,25,
267395285728,76,73,,,,77,79,77,79,79,74,80,74,76,72,75,74,72,75,83,69,74,78,71,82
262060131040,82,85,90,79,86,81,87,91,82,95,88,76,80,81,95,82,83,81,79,80,73,71,80,74,76
256724976352,70,68,,,,,,,,,,,,,,,,,,69,68,68,,,78
251389821664,49,24,,,,,,,,59,,,,60,,72,32,22,64,31,,53,36,39,
246054666976,40,,,,44,43,56,,,,,,,53,,,65,48,37,,29,38,35,24,29
240719512288,79,88,,,,,,,,,,63,,89,74,,,90,,,71,,71,,
221056868105,62,73,40,,,,,69,,62,,71,74,57,65,67,,70,53,56,,62,59,,
134016418528,89,86,84,,,,,111,,,93,92,86,83,98,90,86,94,84,84,83,82,93,81,
128681263840,60,,,,,,,,,,,,,,,,60,,,,,,,,
118010954464,39,44,,41,,,47,32,,41,34,48,43,43,44,38,37,30,31,35,36,38,39,27,46
112675799776,56,56,48,,66,62,66,,,54,53,68,48,65,65,47,49,53,46,60,50,55,63,49,50
235216585440,41,44,40,38,42,32,27,43,34,36,44,55,42,38,45,40,38,45,42,35,33,43,36,42,48
102005490400,76,81,,,,80,,76,79,70,83,70,76,69,70,80,70,75,101,79,71,70,74,76,72
96670335712,31,,,,,,,,,,,24,,,,,,39,,,,,,,
86000026336,83,70,82,77,,,,,82,85,82,78,78,86,77,97,79,80,84,85,80,104,74,81,80
80664871648,57,60,,,,,,,,,,,,51,,,55,,,,,58,,,
75329716960,94,,,,,,,,93,80,104,96,93,95,96,84,100,103,97,66,89,,81,,94
112642498313,29,,,,,,,,13,,,32,,,,,,33,,,,34,27,,
264241169120,40,39,39,42,47,,41,,,42,46,40,41,42,38,39,39,42,40,40,37,35,43,37,40
210386558729,58,,51,,,,,,60,,56,,69,,58,56,53,59,,,,,,,
293265752800,40,40,38,,35,49,,,,,42,,44,,35,39,39,35,45,38,41,44,31,32,51
241491517193,41,32,,,,,,,,,50,,,,,,,,,,,,,,
102777495305,53,67,65,58,62,55,,,66,63,45,,57,53,71,48,66,83,50,,14,24,31,22,58
314371490528,82,86,86,106,86,83,87,83,85,85,80,76,87,81,81,75,81,77,86,79,75,76,81,92,78
136331927305,49,,,,,,,,,,,,,,49,,,,,,,,,,
253570859744,65,65,70,60,56,,,,,64,,58,,67,71,87,,63,,80,,60,52,61,64
63283928841,42,40,,,,,,,,,43,,48,34,,40,,,,40,,,,,
95294856969,34,,,,,,,,39,23,,,23,22,34,,,,37,30,,31,29,64,31
199716249353,53,80,,51,,,59,50,43,57,56,55,54,49,49,53,53,63,43,53,48,53,54,49,51
248235705056,55,,,,52,,,,,61,37,,,,68,49,46,,,52,,,63,,55
312224006880,48,56,56,55,53,59,48,47,64,50,45,45,48,50,46,41,47,48,53,48,55,50,50,44,48
243974545161,30,,,,,,,,,,,,,,,22,,41,,27,,,,,
238639390473,43,,,,,,,,,,,,,43,,,,,,,,,,,
227969081097,35,37,,,40,,,,,,65,35,41,62,28,58,29,37,28,27,46,40,34,34,31
222633926409,47,49,,42,58,56,,,,,60,51,,46,34,43,42,61,38,47,48,52,49,45,
211963617033,76,,,,,,,,,,,,,,,,,,76,,,,,,
