segment_id,day_avg,hour_0_avg,hour_1_avg,hour_2_avg,hour_3_avg,hour_4_avg,hour_5_avg,hour_6_avg,hour_7_avg,hour_8_avg,hour_9_avg,hour_10_avg,hour_11_avg,hour_12_avg,hour_13_avg,hour_14_avg,hour_15_avg,hour_16_avg,hour_17_avg,hour_18_avg,hour_19_avg,hour_20_avg,hour_21_avg,hour_22_avg,hour_23_avg
144955163360,86,,,,,,,,,,,,,,,,,,,86,,,,,
261389042400,67,81,75,84,119,85,62,62,60,63,67,68,73,64,75,62,60,63,63,62,61,70,70,58,62
205521166089,58,,,,,,,,,35,,,,,,,,,,86,,,,,
184180547337,43,43,,,,,,,32,73,,30,45,33,34,52,34,34,42,64,,35,,,57
173510237961,28,,35,20,,,,,,,45,,33,,18,28,25,17,28,34,14,42,32,,31
91100552969,43,,,,,,,,,43,30,35,,,62,,40,52,,51,,,,,32
125493845769,32,32,,,,,,,44,46,39,26,39,33,34,37,28,26,,32,26,29,29,23,35
242699223776,47,37,,,,,,,,,,,56,,44,54,,45,40,25,34,,74,,47
104153227017,23,,,,,,,,,,,,,,,,,,,,,,,,23
93482917641,51,,,,,,,,,,,,65,,,44,,,,,,,57,,40
82812608265,24,,,,,,,,,,,,27,22,,29,,,,,,,20,23,
304103834336,71,93,43,55,,,96,69,71,102,69,61,94,63,54,76,70,68,74,65,80,72,62,51,72
56136834825,65,37,,,,,,,,74,,59,,,,,,,,,,82,,,85
277428060896,31,32,43,41,48,37,37,37,56,30,30,29,28,30,24,30,32,27,28,36,31,30,29,35,30
40131370761,49,,,,,,,,46,,45,46,71,42,34,49,48,,55,37,54,,,57,
188844613385,36,,,30,,,,15,33,48,34,35,50,30,47,40,42,44,40,33,24,24,32,32,
134284853984,79,42,,,,,,,,82,34,75,35,50,53,44,39,36,30,685,36,33,,,
183509458697,14,,,,,,,,,,,,,,,,,,,,14,,,,
128949699296,45,52,40,21,124,80,83,84,67,40,50,72,41,49,42,40,48,34,35,14,27,26,26,34,40
109454827273,38,49,63,,,,,,32,36,40,39,37,37,37,37,30,45,28,37,31,43,38,38,40
123614544608,63,,,,,,,,,,,,,,,,,,,,,,,63,
93046710025,31,,,,,,,,,,,,45,,,,,,,12,,,,,
104119672585,20,,,,,,,,,,,,16,,,,,,23,,,15,30,,
83919651552,36,44,52,51,48,,50,,,43,47,41,45,39,37,44,24,34,4,,13,36,34,15,44
93348699913,61,41,,,,,,,,68,,108,,83,,49,,42,72,41,,59,,72,
104019009289,27,23,,,,,,,,30,,34,26,24,26,,,,29,24,,25,,,
77343235849,23,,,,,,,,,,,,,22,23,,,,,,,,,,
133144256265,28,,32,,,,,,,36,20,,,,,,32,28,,,25,,,,
250383188704,56,78,,,,,,,43,52,53,,,61,60,46,58,46,,53,,,,50,
127809101577,35,40,,39,,,34,60,37,31,35,36,31,42,34,26,27,31,34,33,36,37,36,39,35
205990928137,44,,,,,,,,39,54,52,45,44,30,,41,,41,47,40,56,48,,,
141968818912,42,36,,,,,,,,18,100,61,63,31,33,21,49,59,40,17,38,30,30,42,37
141969071881,32,,,,,,,,,35,,,,,,,,29,,,,,,,
136633917193,41,39,,,,,,,,32,,36,35,37,41,,,38,50,41,37,26,41,112,
125963607817,36,43,,,,,,38,,,,,,,,,,,,24,,,,,
109958143753,16,26,,,,,11,22,16,16,17,16,22,13,13,11,15,14,16,9,14,16,15,18,30
99287834377,15,,,,,,,,,,,,,,15,,,,,,,,,,
93952679689,30,24,53,,,,,22,30,37,26,39,31,33,30,34,50,30,,31,21,28,27,24,49
207299550985,39,47,40,43,42,61,38,32,41,39,41,35,35,42,36,34,34,44,38,34,36,33,42,38,45
304573596384,66,67,77,80,77,71,65,64,57,68,62,67,60,70,63,65,63,65,76,66,68,77,58,58,81
19394731785,64,61,63,65,68,62,69,73,64,66,68,66,63,66,58,68,66,66,62,67,61,59,63,65,65
