segment_id,day_avg,hour_0_avg,hour_1_avg,hour_2_avg,hour_3_avg,hour_4_avg,hour_5_avg,hour_6_avg,hour_7_avg,hour_8_avg,hour_9_avg,hour_10_avg,hour_11_avg,hour_12_avg,hour_13_avg,hour_14_avg,hour_15_avg,hour_16_avg,hour_17_avg,hour_18_avg,hour_19_avg,hour_20_avg,hour_21_avg,hour_22_avg,hour_23_avg
148243497696,73,86,,,,,,,64,74,78,86,68,70,102,76,74,66,69,31,,76,80,70,67
132238033632,30,,,30,,,,,34,,28,,,,,,,,,,,,,,
126902878944,51,,,,,,,,,,,,,,,,,,62,,,41,,,
121567724256,83,,,,,,105,90,86,,86,81,58,89,79,,89,77,86,76,89,,73,,
110897414880,46,67,53,54,,,,,45,55,41,52,39,38,59,37,43,35,43,36,50,61,41,41,43
105562260192,87,86,74,,,,,,,91,84,90,86,77,86,147,85,90,82,80,88,,82,85,92
94891950816,44,,,,,,,,38,,48,41,,,32,,,59,,,,,,,
84221641440,32,27,,,,,,,,,59,,32,23,,44,31,,23,,26,,,,
73551332064,70,69,,,,,,,,,64,72,65,,93,60,62,71,91,,63,61,55,76,
114420883209,67,,,,,,,,,67,73,,,62,,72,57,,70,60,,64,,87,
94220862176,67,95,74,73,,,,,72,69,,62,,66,66,66,64,67,62,65,82,58,45,,
109085728521,113,34,,,,,,,,,,,,436,,,,,,47,,,,,29
88885707488,64,73,69,,,,,,64,68,76,65,63,67,68,56,63,63,58,64,62,65,66,58,67
67209797385,88,,,,,,,,,,,,,,,,,,,,,,,88,
69390835465,39,40,,,,,,,,,,29,36,28,38,45,,40,,50,,45,32,,
117910291168,44,44,,,,,,,,,,40,40,,,47,40,42,,43,,63,39,,
35937066761,18,,,,,,,,28,26,,15,,,14,,,19,,19,21,,12,14,
56170389257,22,,,,,,,,19,,21,31,,,,17,,,,,21,,,,
