segment_id,day_avg,hour_0_avg,hour_1_avg,hour_2_avg,hour_3_avg,hour_4_avg,hour_5_avg,hour_6_avg,hour_7_avg,hour_8_avg,hour_9_avg,hour_10_avg,hour_11_avg,hour_12_avg,hour_13_avg,hour_14_avg,hour_15_avg,hour_16_avg,hour_17_avg,hour_18_avg,hour_19_avg,hour_20_avg,hour_21_avg,hour_22_avg,hour_23_avg
91738087177,19,,,,,,,,,,,,,,,,,19,,,,,,,
243336757984,43,46,39,46,46,54,54,,,40,46,37,29,55,16,30,37,36,37,33,98,34,63,48,51
319169774304,56,58,49,63,75,45,70,65,55,59,59,53,49,55,54,58,50,59,57,50,50,69,61,56,59
297829155552,51,,,,,,,,,,,51,,,,,,,,,,,,,
292494000864,44,45,,,,,55,,,41,65,42,61,44,,,38,43,26,47,31,,,34,
287158846176,36,36,25,47,45,51,82,34,37,38,37,40,41,,39,25,29,27,19,19,41,33,28,34,44
271153382112,43,48,,,,,,,,,52,,,42,,,37,,,36,34,,,37,
223841885961,64,,,,,,,,,34,,,,,,,,93,,,,,,,
100562649824,64,74,77,110,78,,78,90,82,65,57,64,63,67,58,57,58,61,45,47,53,56,54,65,66
132439360224,48,42,58,71,67,56,25,,28,38,,67,47,48,50,47,44,44,48,51,39,40,51,,39
127104205536,32,34,61,41,41,,42,,44,41,,26,29,31,13,14,19,18,22,,,42,33,42,26
121769050848,59,59,,,,,,,,,,,,,,,,,,,,,,,
73752658656,11,,,,,,,,,,,,,,,11,,,,,,,,,
218506731273,38,,,,,,,,27,,34,,,,52,,,32,36,,,,,,
267026186976,56,65,72,68,68,76,67,66,83,54,56,55,52,30,27,35,56,54,51,49,59,55,58,57,60
213171576585,50,52,56,66,66,67,98,60,51,77,30,41,51,56,55,61,58,38,50,46,47,47,56,36,42
124252078816,56,68,67,66,61,66,95,,79,68,72,66,58,48,43,56,17,14,20,32,63,75,68,31,25
191025651465,29,,,,,,,,,,,,,29,,,,,,,,,,,
73652248329,54,46,,,,,,,,,46,,75,44,,45,,,44,,,,62,75,
295916552928,39,36,40,64,48,60,77,62,47,48,37,43,33,38,31,35,42,37,31,39,31,29,48,34,41
36037730057,28,26,15,,,,,50,,,29,,,,,,,,,,19,,,,
256355877600,50,79,,,81,,,,64,,64,49,40,57,81,48,48,64,39,34,51,36,62,44,50
30702575369,56,,,,,,,,,,,37,,,,,,,,,,,25,,91
79222031072,58,63,78,80,67,104,57,56,69,,52,38,42,68,34,44,52,52,41,42,38,46,53,87,66
197166112521,48,43,,,,,,,,,56,45,,,78,,43,54,,,42,,29,,55
245685568224,54,67,66,62,67,,69,74,69,82,59,57,46,53,46,61,39,42,39,44,42,60,62,59,53
217097445129,41,,,,,,,,,,37,,65,,,53,,26,,,63,,38,31,33
173040475913,47,30,,,165,,,34,75,67,36,,29,,28,46,23,,39,,,63,39,39,
330309845728,42,42,,59,,,,,47,31,36,23,32,,44,27,,38,30,32,38,76,62,44,53
324974691040,50,,,,,,,,,35,,31,39,,51,,,55,14,,41,88,77,71,39
